idplanmed,idestcub,idfustemed,plantio,numarv,datamedicao,dap,ht,seq,hi,dicc1,dicc2,espcasca
17,5,235,17,859,2004-03-25,"18,5","22,8",5,4,"16,1","16,1","0,6"
17,5,235,17,859,2004-03-25,"18,5","22,8",6,6,"14,7","14,7","0,5"
17,5,235,17,859,2004-03-25,"18,5","22,8",7,8,14,14,"0,5"
17,5,235,17,859,2004-03-25,"18,5","22,8",8,10,"12,7","12,7","0,4"
17,5,235,17,859,2004-03-25,"18,5","22,8",9,12,"11,3","11,3","0,4"
17,5,235,17,859,2004-03-25,"18,5","22,8",10,14,"10,1","10,1","0,4"
17,5,235,17,859,2004-03-25,"18,5","22,8",11,16,"8,3","8,3","0,4"
17,5,235,17,859,2004-03-25,"18,5","22,8",12,18,"6,6","6,6","0,3"
17,5,235,17,859,2004-03-25,"18,5","22,8",13,20,"4,3","4,3","0,3"
17,5,236,17,1411,2003-12-20,"21,4","24,8",1,"0,1","25,1","25,1","1,1"
17,5,236,17,1411,2003-12-20,"21,4","24,8",2,"0,7","21,9","21,9","0,6"
17,5,236,17,1411,2003-12-20,"21,4","24,8",3,"1,3","21,4","21,4","0,6"
17,5,236,17,1411,2003-12-20,"21,4","24,8",4,2,"20,5","20,5","0,5"
17,5,236,17,1411,2003-12-20,"21,4","24,8",5,4,"18,8","18,8","0,5"
17,5,236,17,1411,2003-12-20,"21,4","24,8",6,6,"17,3","17,3","0,5"
17,5,236,17,1411,2003-12-20,"21,4","24,8",7,8,16,16,"0,4"
17,5,236,17,1411,2003-12-20,"21,4","24,8",8,10,15,15,"0,4"
17,5,236,17,1411,2003-12-20,"21,4","24,8",9,12,"13,5","13,5","0,4"
17,5,236,17,1411,2003-12-20,"21,4","24,8",10,14,"11,9","11,9","0,4"
17,5,236,17,1411,2003-12-20,"21,4","24,8",11,16,"10,6","10,6","0,4"
17,5,236,17,1411,2003-12-20,"21,4","24,8",12,18,"8,6","8,6","0,3"
17,5,236,17,1411,2003-12-20,"21,4","24,8",13,20,"6,7","6,7","0,3"
17,5,236,17,1411,2003-12-20,"21,4","24,8",14,22,"4,3","4,3","0,3"
17,5,237,17,1413,2003-12-20,"9,2","18,5",1,"0,1","11,1","11,1","0,6"
17,5,237,17,1413,2003-12-20,"9,2","18,5",2,"0,7","9,5","9,5","0,4"
17,5,237,17,1413,2003-12-20,"9,2","18,5",3,"1,3","9,2","9,2","0,3"
17,5,237,17,1413,2003-12-20,"9,2","18,5",4,2,"8,6","8,6","0,3"
17,5,237,17,1413,2003-12-20,"9,2","18,5",5,4,8,8,"0,3"
17,5,237,17,1413,2003-12-20,"9,2","18,5",6,6,"7,2","7,2","0,3"
17,5,237,17,1413,2003-12-20,"9,2","18,5",7,8,"6,5","6,5","0,2"
17,5,237,17,1413,2003-12-20,"9,2","18,5",8,10,"5,4","5,4","0,2"
17,5,237,17,1413,2003-12-20,"9,2","18,5",9,12,"4,6","4,6","0,2"
17,5,237,17,1413,2003-12-20,"9,2","18,5",10,14,"3,5","3,5","0,2"
17,5,237,17,1413,2003-12-20,"9,2","18,5",11,16,"2,2","2,2","0,1"
17,5,238,17,1414,2003-12-20,"12,4","21,2",1,"0,1",15,15,"0,8"
17,5,238,17,1414,2003-12-20,"12,4","21,2",2,"0,7","12,9","12,9","0,5"
17,5,238,17,1414,2003-12-20,"12,4","21,2",3,"1,3","12,4","12,4","0,4"
17,5,238,17,1414,2003-12-20,"12,4","21,2",4,2,12,12,"0,4"
17,5,238,17,1414,2003-12-20,"12,4","21,2",5,4,"11,2","11,2","0,3"
17,5,238,17,1414,2003-12-20,"12,4","21,2",6,6,"10,4","10,4","0,3"
17,5,238,17,1414,2003-12-20,"12,4","21,2",7,8,"9,3","9,3","0,3"
17,5,238,17,1414,2003-12-20,"12,4","21,2",8,10,"8,3","8,3","0,3"
17,5,238,17,1414,2003-12-20,"12,4","21,2",9,12,"7,3","7,3","0,3"
17,5,238,17,1414,2003-12-20,"12,4","21,2",10,14,"6,1","6,1","0,3"
17,5,238,17,1414,2003-12-20,"12,4","21,2",11,16,5,5,"0,3"
17,5,238,17,1414,2003-12-20,"12,4","21,2",12,18,"3,5","3,5","0,2"
17,5,242,17,1617,2003-09-25,"9,5","16,9",1,"0,1","12,7","12,7","0,6"
17,5,242,17,1617,2003-09-25,"9,5","16,9",2,"0,7","10,1","10,1","0,4"
17,5,242,17,1617,2003-09-25,"9,5","16,9",3,"1,3","9,5","9,5","0,3"
17,5,242,17,1617,2003-09-25,"9,5","16,9",4,2,"8,8","8,8","0,3"
17,5,242,17,1617,2003-09-25,"9,5","16,9",5,4,"7,9","7,9","0,2"
17,5,242,17,1617,2003-09-25,"9,5","16,9",6,6,7,7,"0,2"
17,5,242,17,1617,2003-09-25,"9,5","16,9",7,8,"6,2","6,2","0,2"
17,5,242,17,1617,2003-09-25,"9,5","16,9",8,10,"5,4","5,4","0,2"
17,5,242,17,1617,2003-09-25,"9,5","16,9",9,12,4,4,"0,2"
17,5,242,17,1617,2003-09-25,"9,5","16,9",10,14,"2,8","2,8","0,1"
17,5,243,17,1618,2003-09-25,"13,3","19,4",1,"0,1","17,3","17,3","0,7"
17,5,243,17,1618,2003-09-25,"13,3","19,4",2,"0,7","15,1","15,1","0,7"
17,5,243,17,1618,2003-09-25,"13,3","19,4",3,"1,3","13,3","13,3","0,5"
17,5,243,17,1618,2003-09-25,"13,3","19,4",4,2,"12,6","12,6","0,5"
17,5,243,17,1618,2003-09-25,"13,3","19,4",5,4,"11,6","11,6","0,4"
17,5,243,17,1618,2003-09-25,"13,3","19,4",6,6,"10,4","10,4","0,3"
17,5,243,17,1618,2003-09-25,"13,3","19,4",7,8,"9,6","9,6","0,3"
17,5,243,17,1618,2003-09-25,"13,3","19,4",8,10,"8,3","8,3","0,3"
17,5,243,17,1618,2003-09-25,"13,3","19,4",9,12,"6,7","6,7","0,2"
17,5,243,17,1618,2003-09-25,"13,3","19,4",10,14,"5,5","5,5","0,2"
17,5,243,17,1618,2003-09-25,"13,3","19,4",11,16,4,4,"0,2"
17,5,245,17,1620,2003-09-25,"18,1","20,4",1,"0,1","22,2","22,2","1,4"
17,5,245,17,1620,2003-09-25,"18,1","20,4",2,"0,7","19,2","19,2","0,6"
17,5,245,17,1620,2003-09-25,"18,1","20,4",3,"1,3","18,1","18,1","0,6"
17,5,245,17,1620,2003-09-25,"18,1","20,4",4,2,"16,9","16,9","0,5"
17,5,245,17,1620,2003-09-25,"18,1","20,4",5,4,"15,1","15,1","0,4"
17,5,245,17,1620,2003-09-25,"18,1","20,4",6,6,"14,4","14,4","0,4"
17,5,245,17,1620,2003-09-25,"18,1","20,4",7,8,13,13,"0,4"
17,5,245,17,1620,2003-09-25,"18,1","20,4",8,10,"11,8","11,8","0,4"
17,5,245,17,1620,2003-09-25,"18,1","20,4",9,12,"10,1","10,1","0,4"
17,5,245,17,1620,2003-09-25,"18,1","20,4",10,14,"8,2","8,2","0,3"
17,5,245,17,1620,2003-09-25,"18,1","20,4",11,16,"5,4","5,4","0,3"
17,5,245,17,1620,2003-09-25,"18,1","20,4",12,18,"2,8","2,8","0,2"
17,5,246,17,1621,2005-03-21,"5,4","11,3",1,"0,1","6,8","6,8","0,7"
17,5,246,17,1621,2005-03-21,"5,4","11,3",2,"0,7","5,5","5,5","0,3"
17,5,246,17,1621,2005-03-21,"5,4","11,3",3,"1,3","5,4","5,4","0,2"
17,5,246,17,1621,2005-03-21,"5,4","11,3",4,2,"4,9","4,9","0,2"
17,5,246,17,1621,2005-03-21,"5,4","11,3",5,4,"4,3","4,3","0,1"
17,5,246,17,1621,2005-03-21,"5,4","11,3",6,6,"3,6","3,6","0,1"
17,5,247,17,1622,2005-03-21,"16,7",22,1,"0,1",22,22,"1,1"
17,5,247,17,1622,2005-03-21,"16,7",22,2,"0,7","17,9","17,9","0,8"
17,5,247,17,1622,2005-03-21,"16,7",22,3,"1,3","16,7","16,7","0,6"
17,5,247,17,1622,2005-03-21,"16,7",22,4,2,"15,1","15,1","0,6"
17,5,247,17,1622,2005-03-21,"16,7",22,5,4,"13,9","13,9","0,4"
17,5,247,17,1622,2005-03-21,"16,7",22,6,6,"13,3","13,3","0,4"
17,5,247,17,1622,2005-03-21,"16,7",22,7,8,"11,9","11,9","0,3"
17,5,247,17,1622,2005-03-21,"16,7",22,8,10,11,11,"0,3"
17,5,247,17,1622,2005-03-21,"16,7",22,9,12,10,10,"0,3"
17,5,247,17,1622,2005-03-21,"16,7",22,10,14,"8,4","8,4","0,3"
17,5,247,17,1622,2005-03-21,"16,7",22,11,16,"7,5","7,5","0,3"
17,5,247,17,1622,2005-03-21,"16,7",22,12,18,"5,2","5,2","0,3"
17,5,248,17,1623,2005-03-21,"14,2","21,2",1,"0,1","19,9","19,9","1,7"
17,5,248,17,1623,2005-03-21,"14,2","21,2",2,"0,7","15,9","15,9",1
17,5,248,17,1623,2005-03-21,"14,2","21,2",3,"1,3","14,2","14,2","0,8"
17,5,248,17,1623,2005-03-21,"14,2","21,2",4,2,14,14,"0,5"
17,5,248,17,1623,2005-03-21,"14,2","21,2",5,4,"12,7","12,7","0,4"
17,5,248,17,1623,2005-03-21,"14,2","21,2",6,6,12,12,"0,4"
17,5,248,17,1623,2005-03-21,"14,2","21,2",7,8,"10,9","10,9","0,3"
17,5,248,17,1623,2005-03-21,"14,2","21,2",8,10,"9,7","9,7","0,3"
17,5,248,17,1623,2005-03-21,"14,2","21,2",9,12,"8,6","8,6","0,3"
17,5,248,17,1623,2005-03-21,"14,2","21,2",10,14,"7,4","7,4","0,3"
17,5,248,17,1623,2005-03-21,"14,2","21,2",11,16,"6,1","6,1","0,3"
17,5,248,17,1623,2005-03-21,"14,2","21,2",12,18,"4,2","4,2","0,2"
17,5,249,17,1624,2005-03-21,"19,6","22,4",1,"0,1","26,2","26,2","1,4"
17,5,249,17,1624,2005-03-21,"19,6","22,4",2,"0,7","21,7","21,7","1,1"
17,5,249,17,1624,2005-03-21,"19,6","22,4",3,"1,3","19,6","19,6","0,7"
17,5,249,17,1624,2005-03-21,"19,6","22,4",4,2,"18,4","18,4","0,7"
17,5,249,17,1624,2005-03-21,"19,6","22,4",5,4,"16,6","16,6","0,5"
17,5,249,17,1624,2005-03-21,"19,6","22,4",6,6,"15,6","15,6","0,4"
17,5,249,17,1624,2005-03-21,"19,6","22,4",7,8,"14,5","14,5","0,4"
17,5,249,17,1624,2005-03-21,"19,6","22,4",8,10,"13,1","13,1","0,4"
17,5,249,17,1624,2005-03-21,"19,6","22,4",9,12,"11,8","11,8","0,4"
17,5,249,17,1624,2005-03-21,"19,6","22,4",10,14,"10,5","10,5","0,4"
17,5,249,17,1624,2005-03-21,"19,6","22,4",11,16,9,9,"0,3"
17,5,249,17,1624,2005-03-21,"19,6","22,4",12,18,"6,3","6,3","0,3"
17,5,249,17,1624,2005-03-21,"19,6","22,4",13,20,"3,3","3,3","0,2"
17,5,251,17,1626,2005-03-21,"9,7","18,7",1,"0,1",12,12,"0,6"
17,5,251,17,1626,2005-03-21,"9,7","18,7",2,"0,7","10,2","10,2","0,4"
17,5,251,17,1626,2005-03-21,"9,7","18,7",3,"1,3","9,7","9,7","0,4"
17,5,251,17,1626,2005-03-21,"9,7","18,7",4,2,"9,3","9,3","0,3"
17,5,251,17,1626,2005-03-21,"9,7","18,7",5,4,9,9,"0,2"
17,5,251,17,1626,2005-03-21,"9,7","18,7",6,6,"8,3","8,3","0,2"
17,5,251,17,1626,2005-03-21,"9,7","18,7",7,8,"7,4","7,4","0,2"
17,5,251,17,1626,2005-03-21,"9,7","18,7",8,10,"6,6","6,6","0,2"
17,5,251,17,1626,2005-03-21,"9,7","18,7",9,12,"5,5","5,5","0,2"
17,5,251,17,1626,2005-03-21,"9,7","18,7",10,14,"4,3","4,3","0,2"
17,5,251,17,1626,2005-03-21,"9,7","18,7",11,16,"3,1","3,1","0,1"
17,5,252,17,1627,2005-03-21,"10,9","19,4",1,"0,1",15,15,1
17,5,252,17,1627,2005-03-21,"10,9","19,4",2,"0,7","11,4","11,4","0,5"
17,5,252,17,1627,2005-03-21,"10,9","19,4",3,"1,3","10,9","10,9","0,4"
17,5,252,17,1627,2005-03-21,"10,9","19,4",4,2,"10,2","10,2","0,3"
17,5,252,17,1627,2005-03-21,"10,9","19,4",5,4,"9,5","9,5","0,3"
17,5,252,17,1627,2005-03-21,"10,9","19,4",6,6,"8,7","8,7","0,3"
17,5,252,17,1627,2005-03-21,"10,9","19,4",7,8,"7,7","7,7","0,3"
17,5,252,17,1627,2005-03-21,"10,9","19,4",8,10,"7,2","7,2","0,3"
17,5,252,17,1627,2005-03-21,"10,9","19,4",9,12,6,6,"0,2"
17,5,252,17,1627,2005-03-21,"10,9","19,4",10,14,"4,9","4,9","0,2"
17,5,252,17,1627,2005-03-21,"10,9","19,4",11,16,"3,8","3,8","0,2"
17,5,253,17,1763,2004-04-20,"4,8","9,2",1,"0,1","7,4","7,4","0,7"
17,5,253,17,1763,2004-04-20,"4,8","9,2",2,"0,7","5,8","5,8","0,3"
17,5,253,17,1763,2004-04-20,"4,8","9,2",3,"1,3","4,8","4,8","0,2"
17,5,253,17,1763,2004-04-20,"4,8","9,2",4,2,"4,3","4,3","0,2"
17,5,253,17,1763,2004-04-20,"4,8","9,2",5,4,"3,3","3,3","0,1"
17,5,253,17,1763,2004-04-20,"4,8","9,2",6,6,"2,3","2,3","0,1"
17,5,253,17,1763,2004-04-20,"4,8","9,2",7,8,"1,3","1,3","0,1"
17,5,255,17,1765,2004-04-20,"10,1","14,3",1,"0,1","13,3","13,3","0,8"
17,5,255,17,1765,2004-04-20,"10,1","14,3",2,"0,7","11,1","11,1","0,7"
17,5,255,17,1765,2004-04-20,"10,1","14,3",3,"1,3","10,1","10,1","0,6"
17,5,255,17,1765,2004-04-20,"10,1","14,3",4,2,"9,5","9,5","0,5"
17,5,255,17,1765,2004-04-20,"10,1","14,3",5,4,"8,2","8,2","0,3"
17,5,255,17,1765,2004-04-20,"10,1","14,3",6,6,"7,4","7,4","0,3"
17,5,255,17,1765,2004-04-20,"10,1","14,3",7,8,"5,9","5,9","0,3"
17,5,255,17,1765,2004-04-20,"10,1","14,3",8,10,"4,3","4,3","0,3"
17,5,255,17,1765,2004-04-20,"10,1","14,3",9,12,"2,3","2,3","0,1"
17,5,255,17,1765,2004-04-20,"10,1","14,3",10,14,1,1,"0,1"
17,5,257,17,1767,2004-04-20,"17,7","19,6",1,"0,1","22,4","22,4","1,2"
17,5,257,17,1767,2004-04-20,"17,7","19,6",2,"0,7","19,2","19,2","0,8"
17,5,257,17,1767,2004-04-20,"17,7","19,6",3,"1,3","17,7","17,7","0,8"
17,5,257,17,1767,2004-04-20,"17,7","19,6",4,2,"16,7","16,7","0,6"
17,5,257,17,1767,2004-04-20,"17,7","19,6",5,4,15,15,"0,5"
17,5,257,17,1767,2004-04-20,"17,7","19,6",6,6,"13,4","13,4","0,4"
17,5,257,17,1767,2004-04-20,"17,7","19,6",7,8,"12,2","12,2","0,4"
17,5,257,17,1767,2004-04-20,"17,7","19,6",8,10,"10,5","10,5","0,4"
17,5,257,17,1767,2004-04-20,"17,7","19,6",9,12,"9,5","9,5","0,3"
17,5,257,17,1767,2004-04-20,"17,7","19,6",10,14,"7,8","7,8","0,3"
17,5,257,17,1767,2004-04-20,"17,7","19,6",11,16,"5,1","5,1","0,3"
17,5,257,17,1767,2004-04-20,"17,7","19,6",12,18,"2,3","2,3","0,1"
17,5,258,17,1768,2004-04-20,"18,5","20,3",1,"0,1","25,3","25,3","1,2"
17,5,258,17,1768,2004-04-20,"18,5","20,3",2,"0,7","20,7","20,7",1
17,5,258,17,1768,2004-04-20,"18,5","20,3",3,"1,3","18,5","18,5","0,8"
17,5,258,17,1768,2004-04-20,"18,5","20,3",4,2,"17,3","17,3","0,6"
17,5,258,17,1768,2004-04-20,"18,5","20,3",5,4,16,16,"0,6"
17,5,258,17,1768,2004-04-20,"18,5","20,3",6,6,14,14,"0,5"
17,5,258,17,1768,2004-04-20,"18,5","20,3",7,8,"12,8","12,8","0,4"
17,5,258,17,1768,2004-04-20,"18,5","20,3",8,10,"11,3","11,3","0,4"
17,5,258,17,1768,2004-04-20,"18,5","20,3",9,12,"9,5","9,5","0,4"
17,5,258,17,1768,2004-04-20,"18,5","20,3",10,14,"8,3","8,3","0,4"
17,5,258,17,1768,2004-04-20,"18,5","20,3",11,16,6,6,"0,3"
17,5,258,17,1768,2004-04-20,"18,5","20,3",12,18,"3,4","3,4","0,2"
17,5,259,17,1769,2004-04-20,"22,5","20,7",1,"0,1","28,7","28,7","1,3"
17,5,259,17,1769,2004-04-20,"22,5","20,7",2,"0,7",25,25,"0,9"
17,5,259,17,1769,2004-04-20,"22,5","20,7",3,"1,3","22,5","22,5","0,8"
17,5,259,17,1769,2004-04-20,"22,5","20,7",4,2,21,21,"0,8"
17,5,259,17,1769,2004-04-20,"22,5","20,7",5,4,"19,1","19,1","0,7"
17,5,259,17,1769,2004-04-20,"22,5","20,7",6,6,"17,5","17,5","0,5"
17,5,259,17,1769,2004-04-20,"22,5","20,7",7,8,"15,2","15,2","0,4"
17,5,259,17,1769,2004-04-20,"22,5","20,7",8,10,"13,8","13,8","0,4"
17,5,259,17,1769,2004-04-20,"22,5","20,7",9,12,12,12,"0,4"
17,5,259,17,1769,2004-04-20,"22,5","20,7",10,14,"9,8","9,8","0,4"
17,5,259,17,1769,2004-04-20,"22,5","20,7",11,16,7,7,"0,4"
17,5,259,17,1769,2004-04-20,"22,5","20,7",12,18,4,4,"0,3"
17,5,260,17,1770,2005-03-21,"19,3","21,7",1,"0,1","24,9","24,9","1,3"
17,5,260,17,1770,2005-03-21,"19,3","21,7",2,"0,7","20,7","20,7","0,8"
17,5,260,17,1770,2005-03-21,"19,3","21,7",3,"1,3","19,3","19,3","0,8"
17,5,260,17,1770,2005-03-21,"19,3","21,7",4,2,"18,2","18,2","0,7"
17,5,260,17,1770,2005-03-21,"19,3","21,7",5,4,17,17,"0,5"
17,5,260,17,1770,2005-03-21,"19,3","21,7",6,6,"15,4","15,4","0,4"
17,5,260,17,1770,2005-03-21,"19,3","21,7",7,8,"13,9","13,9","0,4"
17,5,260,17,1770,2005-03-21,"19,3","21,7",8,10,"12,6","12,6","0,3"
17,5,260,17,1770,2005-03-21,"19,3","21,7",9,12,"11,1","11,1","0,3"
17,5,260,17,1770,2005-03-21,"19,3","21,7",10,14,"9,9","9,9","0,3"
17,5,260,17,1770,2005-03-21,"19,3","21,7",11,16,"7,6","7,6","0,3"
17,5,260,17,1770,2005-03-21,"19,3","21,7",12,18,"5,8","5,8","0,2"
17,5,262,17,1772,2005-03-21,"12,2","19,7",1,"0,1","16,5","16,5",1
17,5,262,17,1772,2005-03-21,"12,2","19,7",2,"0,7","12,9","12,9","0,5"
17,5,262,17,1772,2005-03-21,"12,2","19,7",3,"1,3","12,2","12,2","0,4"
17,5,262,17,1772,2005-03-21,"12,2","19,7",4,2,"11,7","11,7","0,4"
17,5,262,17,1772,2005-03-21,"12,2","19,7",5,4,"10,7","10,7","0,3"
17,5,262,17,1772,2005-03-21,"12,2","19,7",6,6,10,10,"0,3"
17,5,262,17,1772,2005-03-21,"12,2","19,7",7,8,"9,1","9,1","0,3"
17,5,262,17,1772,2005-03-21,"12,2","19,7",8,10,8,8,"0,2"
17,5,262,17,1772,2005-03-21,"12,2","19,7",9,12,"7,1","7,1","0,2"
17,5,262,17,1772,2005-03-21,"12,2","19,7",10,14,6,6,"0,2"
17,5,262,17,1772,2005-03-21,"12,2","19,7",11,16,"4,6","4,6","0,1"
17,5,263,17,1773,2005-03-21,"16,3","21,3",1,"0,1","22,8","22,8","1,4"
17,5,263,17,1773,2005-03-21,"16,3","21,3",2,"0,7","18,3","18,3",1
17,5,263,17,1773,2005-03-21,"16,3","21,3",3,"1,3","16,3","16,3","0,7"
17,5,263,17,1773,2005-03-21,"16,3","21,3",4,2,"15,9","15,9","0,6"
17,5,263,17,1773,2005-03-21,"16,3","21,3",5,4,"14,5","14,5","0,5"
17,5,263,17,1773,2005-03-21,"16,3","21,3",6,6,"13,4","13,4","0,5"
17,5,263,17,1773,2005-03-21,"16,3","21,3",7,8,12,12,"0,4"
17,5,263,17,1773,2005-03-21,"16,3","21,3",8,10,"10,8","10,8","0,3"
17,5,263,17,1773,2005-03-21,"16,3","21,3",9,12,"9,6","9,6","0,3"
17,5,263,17,1773,2005-03-21,"16,3","21,3",10,14,"8,3","8,3","0,3"
17,5,263,17,1773,2005-03-21,"16,3","21,3",11,16,7,7,"0,3"
17,5,263,17,1773,2005-03-21,"16,3","21,3",12,18,"4,8","4,8","0,3"
