idestprocnum,idplanmed,idestcad,idestcub,idparcmed,idfilamed,idcovamed,idfustemed,plantio,parcela,datamedicao,x,y,srid,areaparc,fila,cova,fuste,cat,desc_cat,dap,ht,usar_hipso,haprov_total,htest,htre
1,5,1,3,43,43,1922,1988,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,19,1,0,Normal,"20,5",,0,1,"28,17","28,17"
1,5,1,3,43,43,1923,1989,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,20,1,0,Normal,"19,13","27,5",1,1,"27,66","27,5"
1,5,1,3,43,43,1924,1990,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,21,1,0,Normal,"21,65","28,2",1,1,"28,54","28,2"
1,5,1,3,43,43,1925,1991,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,22,1,6,Morta,"15,37",,0,0,"25,89","25,89"
1,5,1,3,43,43,1926,1992,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,23,1,3,Bifurcada Abaixo,"20,59",28,1,1,"28,2",28
1,5,1,3,43,43,1926,1993,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,23,2,3,Bifurcada Abaixo,"15,28",26,1,1,"25,84",26
1,5,1,3,43,43,1927,1994,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,24,1,2,Dominante,"25,94","29,4",1,1,"29,69","29,4"
1,5,1,3,43,43,1928,1995,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,25,1,0,Normal,"17,83","27,4",1,1,"27,12","27,4"
1,5,1,3,43,43,1929,1996,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,26,1,6,Morta,"14,39","3,7",0,0,"25,31","3,7"
1,5,1,3,43,43,1930,1997,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,27,1,0,Normal,"19,29","28,1",1,1,"27,72","28,1"
1,5,1,3,43,43,1931,1998,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,28,1,0,Normal,"18,02",27,1,1,"27,2",27
1,5,1,3,43,43,1932,1999,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,29,1,0,Normal,"21,87","28,1",1,1,"28,61","28,1"
1,5,1,3,43,43,1933,2000,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,30,1,0,Normal,"20,05",28,1,1,"28,01",28
1,5,1,3,43,43,1934,2001,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,31,1,0,Normal,"23,17","29,2",1,1,29,"29,2"
1,5,1,3,43,43,1935,2002,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,32,1,0,Normal,"19,8",,0,1,"27,92","27,92"
1,5,1,3,43,43,1936,2003,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,33,1,2,Dominante,"25,62",30,1,1,"29,62",30
1,5,1,3,43,43,1937,2004,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,34,1,0,Normal,"17,44",,0,1,"26,95","26,95"
1,5,1,3,43,43,1938,2005,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,35,1,0,Normal,"14,64",,0,1,"25,46","25,46"
1,5,1,3,43,43,1939,2006,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,36,1,0,Normal,"22,57",,0,1,"28,82","28,82"
1,5,1,3,43,43,1940,2007,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,37,1,0,Normal,"17,41",,0,1,"26,93","26,93"
1,5,1,3,43,43,1941,2008,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,38,1,0,Normal,"19,96",,0,1,"27,97","27,97"
1,5,1,3,43,43,1942,2009,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,39,1,0,Normal,"20,02",,0,1,28,28
1,5,1,3,43,43,1943,2010,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,40,1,6,Morta,"9,61",,0,0,"21,17","21,17"
1,5,1,3,43,43,1944,2011,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,41,1,0,Normal,"20,31",,0,1,"28,1","28,1"
1,5,1,3,43,43,1945,2012,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,42,1,0,Normal,"17,63",,0,1,"27,03","27,03"
1,5,1,3,43,43,1946,2013,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,43,1,2,Dominante,"24,83","29,6",1,1,"29,43","29,6"
1,5,1,3,43,43,1947,2014,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,44,1,0,Normal,"22,15",,0,1,"28,7","28,7"
1,5,1,3,43,43,1948,2015,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,45,1,0,Normal,"22,12",,0,1,"28,69","28,69"
1,5,1,3,43,43,1949,2016,5,28793,2005-08-31,"-47,54053963","-21,56155284",4326,500,1,46,1,0,Normal,"19,8",,0,1,"27,92","27,92"
1,5,1,3,44,44,1950,2017,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,1,1,0,Normal,"17,25",,0,1,"24,95","24,95"
1,5,1,3,44,44,1951,2018,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,2,1,0,Normal,"20,31",,0,1,"26,4","26,4"
1,5,1,3,44,44,1952,2019,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,3,1,0,Normal,"18,53",,0,1,"25,6","25,6"
1,5,1,3,44,44,1953,2020,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,4,1,0,Normal,"10,66",,0,1,"19,8","19,8"
1,5,1,3,44,44,1954,2021,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,5,1,0,Normal,"10,5",,0,1,"19,62","19,62"
1,5,1,3,44,44,1955,2022,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,6,1,0,Normal,"18,53",,0,1,"25,6","25,6"
1,5,1,3,44,44,1956,2023,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,7,1,0,Normal,"19,26",,0,1,"25,94","25,94"
1,5,1,3,44,44,1957,2024,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,8,1,1,Falha,0,,0,0,,
1,5,1,3,44,44,1958,2025,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,9,1,0,Normal,"21,26",,0,1,"26,78","26,78"
1,5,1,3,44,44,1959,2026,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,10,1,0,Normal,"18,84",,0,1,"25,75","25,75"
1,5,1,3,44,44,1960,2027,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,11,1,0,Normal,"19,1",,0,1,"25,87","25,87"
1,5,1,3,44,44,1961,2028,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,12,1,0,Normal,"15,72",,0,1,"24,06","24,06"
1,5,1,3,44,44,1962,2029,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,13,1,0,Normal,"19,48",,0,1,"26,04","26,04"
1,5,1,3,44,44,1963,2030,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,14,1,0,Normal,"14,39",,0,1,"23,16","23,16"
1,5,1,3,44,44,1964,2031,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,15,1,2,Dominante,"21,71","26,4",1,1,"26,94","26,4"
1,5,1,3,44,44,1965,2032,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,16,1,0,Normal,"13,5",,0,1,"22,49","22,49"
1,5,1,3,44,44,1966,2033,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,17,1,0,Normal,"21,65","26,4",1,1,"26,92","26,4"
1,5,1,3,44,44,1967,2034,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,18,1,2,Dominante,"22,76",28,1,1,"27,32",28
1,5,1,3,44,44,1968,2035,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,19,1,0,Normal,"21,65","26,1",1,1,"26,92","26,1"
1,5,1,3,44,44,1969,2036,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,20,1,1,Falha,0,,0,0,,
1,5,1,3,44,44,1970,2037,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,21,1,0,Normal,"15,66","24,8",1,1,"24,02","24,8"
1,5,1,3,44,44,1971,2038,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,22,1,0,Normal,"20,88","26,6",1,1,"26,63","26,6"
1,5,1,3,44,44,1972,2039,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,23,1,0,Normal,"20,91","27,3",1,1,"26,64","27,3"
1,5,1,3,44,44,1973,2040,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,24,1,2,Dominante,"22,44",28,1,1,"27,21",28
1,5,1,3,44,44,1974,2041,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,25,1,1,Falha,0,,0,0,,
1,5,1,3,44,44,1975,2042,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,26,1,0,Normal,"15,47","23,2",1,1,"23,9","23,2"
1,5,1,3,44,44,1976,2043,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,27,1,0,Normal,"12,06","20,4",1,1,"21,24","20,4"
1,5,1,3,44,44,1977,2044,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,28,1,0,Normal,"18,3","25,8",1,1,"25,49","25,8"
1,5,1,3,44,44,1978,2045,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,29,1,0,Normal,"14,9","24,9",1,1,"23,52","24,9"
1,5,1,3,44,44,1979,2046,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,30,1,0,Normal,"18,84",,0,1,"25,75","25,75"
1,5,1,3,44,44,1980,2047,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,31,1,0,Normal,"18,21",,0,1,"25,45","25,45"
1,5,1,3,44,44,1981,2048,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,32,1,0,Normal,"15,82",,0,1,"24,12","24,12"
1,5,1,3,44,44,1982,2049,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,33,1,0,Normal,"16,97",,0,1,"24,8","24,8"
1,5,1,3,44,44,1983,2050,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,34,1,0,Normal,"13,05",,0,1,"22,12","22,12"
1,5,1,3,44,44,1984,2051,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,35,1,0,Normal,"17,32",,0,1,"24,99","24,99"
1,5,1,3,44,44,1985,2052,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,36,1,0,Normal,"16,33",,0,1,"24,43","24,43"
1,5,1,3,44,44,1986,2053,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,37,1,0,Normal,"14,13",,0,1,"22,97","22,97"
1,5,1,3,44,44,1987,2054,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,38,1,0,Normal,"19,67",,0,1,"26,13","26,13"
1,5,1,3,44,44,1988,2055,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,39,1,1,Falha,0,,0,0,,
1,5,1,3,44,44,1989,2056,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,40,1,2,Dominante,"22,12","26,7",1,1,"27,09","26,7"
1,5,1,3,44,44,1990,2057,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,41,1,0,Normal,"19,29",,0,1,"25,96","25,96"
1,5,1,3,44,44,1991,2058,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,42,1,0,Normal,"21,65",,0,1,"26,92","26,92"
1,5,1,3,44,44,1992,2059,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,43,1,2,Dominante,"24,92","27,2",1,1,28,"27,2"
1,5,1,3,44,44,1993,2060,5,28794,2005-08-31,"-47,54056685","-21,56311432",4326,500,1,44,1,1,Falha,0,,0,0,,
1,5,1,3,45,45,1994,2061,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,1,1,2,Dominante,"24,83","29,5",1,1,"29,78","29,5"
1,5,1,3,45,45,1995,2062,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,2,1,5,Inclinadas,"13,56",,0,1,"24,11","24,11"
1,5,1,3,45,45,1996,2063,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,3,1,0,Normal,"20,24",,0,1,"28,11","28,11"
1,5,1,3,45,45,1997,2064,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,4,1,0,Normal,"21,1",,0,1,"28,47","28,47"
1,5,1,3,45,45,1998,2065,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,5,1,0,Normal,"23,24",,0,1,"29,26","29,26"
1,5,1,3,45,45,1999,2066,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,6,1,1,Falha,0,,0,0,,
1,5,1,3,45,45,2000,2067,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,7,1,0,Normal,"15,6",,0,1,"25,62","25,62"
1,5,1,3,45,45,2001,2068,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,8,1,2,Dominante,"24,61","29,8",1,1,"29,71","29,8"
1,5,1,3,45,45,2002,2069,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,9,1,0,Normal,"19,83",,0,1,"27,93","27,93"
1,5,1,3,45,45,2003,2070,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,10,1,0,Normal,"22,92",30,1,1,"29,15",30
1,5,1,3,45,45,2004,2071,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,11,1,0,Normal,"23,65","29,6",1,1,"29,4","29,6"
1,5,1,3,45,45,2005,2072,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,12,1,0,Normal,"19,35",,0,1,"27,71","27,71"
1,5,1,3,45,45,2006,2073,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,13,1,0,Normal,"20,24",,0,1,"28,11","28,11"
1,5,1,3,45,45,2007,2074,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,14,1,0,Normal,"19,99",,0,1,28,28
1,5,1,3,45,45,2008,2075,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,15,1,0,Normal,"23,24",,0,1,"29,26","29,26"
1,5,1,3,45,45,2009,2076,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,16,1,0,Normal,"22,89",29,1,1,"29,14",29
1,5,1,3,45,45,2010,2077,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,17,1,0,Normal,"15,37","24,5",1,1,"25,47","24,5"
1,5,1,3,45,45,2011,2078,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,18,1,5,Inclinadas,"8,31",,0,1,"17,97","17,97"
1,5,1,3,45,45,2011,2079,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,18,2,3,Bifurcada Abaixo,"11,24",21,1,1,"21,9",21
1,5,1,3,45,45,2012,2080,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,19,1,1,Falha,0,,0,0,,
1,5,1,3,45,45,2013,2081,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,20,1,0,Normal,"22,03","27,9",1,1,"28,83","27,9"
1,5,1,3,45,45,2014,2082,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,21,1,0,Normal,"18,78","27,5",1,1,"27,44","27,5"
1,5,1,3,45,45,2015,2083,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,22,1,1,Falha,0,,0,0,,
1,5,1,3,45,45,2016,2084,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,23,1,0,Normal,"16,65","26,4",1,1,"26,28","26,4"
1,5,1,3,45,45,2017,2085,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,24,1,0,Normal,"18,91",27,1,1,"27,5",27
1,5,1,3,45,45,2018,2086,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,25,1,0,Normal,"13,02","25,5",1,1,"23,65","25,5"
1,5,1,3,45,45,2019,2087,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,26,1,0,Normal,"18,72","27,6",1,1,"27,41","27,6"
1,5,1,3,45,45,2020,2088,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,27,1,0,Normal,"13,21",24,1,1,"23,81",24
1,5,1,3,45,45,2021,2089,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,28,1,0,Normal,"20,56",,0,1,"28,25","28,25"
1,5,1,3,45,45,2022,2090,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,29,1,0,Normal,"17,6",,0,1,"26,83","26,83"
1,5,1,3,45,45,2023,2091,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,30,1,5,Inclinadas,"11,78",,0,1,"22,47","22,47"
1,5,1,3,45,45,2024,2092,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,31,1,0,Normal,"18,56",,0,1,"27,33","27,33"
1,5,1,3,45,45,2025,2093,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,32,1,2,Dominante,24,"29,5",1,1,"29,51","29,5"
1,5,1,3,45,45,2026,2094,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,33,1,0,Normal,"17,92",,0,1,27,27
1,5,1,3,45,45,2027,2095,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,34,1,0,Normal,"22,28",,0,1,"28,92","28,92"
1,5,1,3,45,45,2028,2096,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,35,1,1,Falha,0,,0,0,,
1,5,1,3,45,45,2029,2097,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,36,1,0,Normal,"22,41",,0,1,"28,97","28,97"
1,5,1,3,45,45,2030,2098,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,37,1,0,Normal,"15,22",,0,1,"25,36","25,36"
1,5,1,3,45,45,2031,2099,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,38,1,0,Normal,"17,28",,0,1,"26,65","26,65"
1,5,1,3,45,45,2032,2100,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,39,1,0,Normal,"23,55",,0,1,"29,37","29,37"
1,5,1,3,45,45,2033,2101,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,40,1,0,Normal,"21,74",,0,1,"28,72","28,72"
1,5,1,3,45,45,2034,2102,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,41,1,0,Normal,"21,26",,0,1,"28,53","28,53"
1,5,1,3,45,45,2035,2103,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,42,1,0,Normal,"15,28",,0,1,"25,41","25,41"
1,5,1,3,45,45,2036,2104,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,43,1,0,Normal,"17,19",,0,1,"26,6","26,6"
1,5,1,3,45,45,2037,2105,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,44,1,0,Normal,"22,28",,0,1,"28,92","28,92"
1,5,1,3,45,45,2038,2106,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,45,1,1,Falha,0,,0,0,,
1,5,1,3,45,45,2039,2107,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,46,1,0,Normal,"21,74",,0,1,"28,72","28,72"
1,5,1,3,45,45,2040,2108,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,47,1,2,Dominante,"25,24",30,1,1,"29,9",30
1,5,1,3,45,45,2041,2109,5,28795,2005-08-31,"-47,54223615","-21,56308888",4326,500,1,48,1,2,Dominante,"25,46",30,1,1,"29,96",30
1,5,1,3,46,46,2042,2110,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,1,1,2,Dominante,"23,33",27,1,1,"27,04",27
1,5,1,3,46,46,2043,2111,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,2,1,3,Bifurcada Abaixo,"12,13",,0,1,"22,91","22,91"
1,5,1,3,46,46,2043,2112,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,2,2,3,Bifurcada Abaixo,"14,26",,0,1,"24,12","24,12"
1,5,1,3,46,46,2044,2113,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,3,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2045,2114,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,4,1,0,Normal,"17,95",,0,1,"25,63","25,63"
1,5,1,3,46,46,2046,2115,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,5,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2047,2116,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,6,1,0,Normal,"19,96",,0,1,"26,23","26,23"
1,5,1,3,46,46,2048,2117,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,7,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2049,2118,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,8,1,0,Normal,"20,18",,0,1,"26,29","26,29"
1,5,1,3,46,46,2050,2119,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,9,1,0,Normal,"17,83",,0,1,"25,58","25,58"
1,5,1,3,46,46,2051,2120,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,10,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2052,2121,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,11,1,0,Normal,"14,55",,0,1,"24,26","24,26"
1,5,1,3,46,46,2053,2122,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,12,1,0,Normal,"20,31",,0,1,"26,33","26,33"
1,5,1,3,46,46,2054,2123,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,13,1,2,Dominante,"21,04","26,8",1,1,"26,52","26,8"
1,5,1,3,46,46,2055,2124,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,14,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2056,2125,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,15,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2057,2126,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,16,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2058,2127,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,17,1,2,Dominante,"23,05",27,1,1,"26,98",27
1,5,1,3,46,46,2059,2128,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,18,1,0,Normal,"19,26",,0,1,"26,04","26,04"
1,5,1,3,46,46,2060,2129,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,19,1,0,Normal,"20,91",,0,1,"26,49","26,49"
1,5,1,3,46,46,2061,2130,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,20,1,0,Normal,"16,77",,0,1,"25,21","25,21"
1,5,1,3,46,46,2062,2131,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,21,1,5,Inclinadas,"9,74",,0,1,"21,05","21,05"
1,5,1,3,46,46,2063,2132,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,22,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2064,2133,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,23,1,0,Normal,"13,53",,0,1,"23,74","23,74"
1,5,1,3,46,46,2065,2134,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,24,1,3,Bifurcada Abaixo,"18,37",,0,1,"25,76","25,76"
1,5,1,3,46,46,2065,2135,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,24,2,3,Bifurcada Abaixo,"12,57",,0,1,"23,19","23,19"
1,5,1,3,46,46,2066,2136,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,25,1,0,Normal,"16,14",,0,1,"24,96","24,96"
1,5,1,3,46,46,2067,2137,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,26,1,0,Normal,"18,59",,0,1,"25,83","25,83"
1,5,1,3,46,46,2068,2138,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,27,1,0,Normal,"16,71",,0,1,"25,18","25,18"
1,5,1,3,46,46,2069,2139,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,28,1,0,Normal,"14,71",23,1,1,"24,34",23
1,5,1,3,46,46,2070,2140,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,29,1,4,Quebrada,"8,47",2,0,0,"19,73",2
1,5,1,3,46,46,2071,2141,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,30,1,1,Falha,0,,0,0,,
1,5,1,3,46,46,2072,2142,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,31,1,0,Normal,"15,09","24,5",1,1,"24,52","24,5"
1,5,1,3,46,46,2073,2143,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,32,1,0,Normal,"14,83","24,5",1,1,"24,4","24,5"
1,5,1,3,46,46,2074,2144,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,33,1,0,Normal,"17,09","26,1",1,1,"25,33","26,1"
1,5,1,3,46,46,2075,2145,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,34,1,0,Normal,"15,5","24,3",1,1,"24,7","24,3"
1,5,1,3,46,46,2076,2146,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,35,1,0,Normal,"17,19","24,7",1,1,"25,36","24,7"
1,5,1,3,46,46,2077,2147,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,36,1,0,Normal,"17,92","26,1",1,1,"25,62","26,1"
1,5,1,3,46,46,2078,2148,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,37,1,0,Normal,"19,86","26,5",1,1,"26,21","26,5"
1,5,1,3,46,46,2079,2149,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,38,1,0,Normal,"19,86","26,2",1,1,"26,21","26,2"
1,5,1,3,46,46,2080,2150,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,39,1,0,Normal,"14,42","25,3",1,1,"24,2","25,3"
1,5,1,3,46,46,2081,2151,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,40,1,0,Normal,"20,72",,0,1,"26,44","26,44"
1,5,1,3,46,46,2082,2152,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,41,1,0,Normal,"18,14",,0,1,"25,69","25,69"
1,5,1,3,46,46,2083,2153,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,42,1,0,Normal,"20,15",,0,1,"26,29","26,29"
1,5,1,3,46,46,2084,2154,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,43,1,0,Normal,"17,76",,0,1,"25,56","25,56"
1,5,1,3,46,46,2085,2155,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,44,1,0,Normal,"13,27",,0,1,"23,6","23,6"
1,5,1,3,46,46,2086,2156,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,45,1,0,Normal,"19,51",,0,1,"26,11","26,11"
1,5,1,3,46,46,2087,2157,5,28796,2005-08-31,"-47,54385095","-21,55994045",4326,500,1,46,1,0,Normal,"13,94",,0,1,"23,96","23,96"
